"ID";"RegioS";"Perioden";"GemiddeldeVerkoopprijs_1"
"16420";"GM0964";"2001JJ00";"  179971"
"16421";"GM0964";"2002JJ00";"  215937"
"16422";"GM0964";"2003JJ00";"  214366"
"16423";"GM0964";"2004JJ00";"  228918"
"16424";"GM0964";"2005JJ00";"  216658"
"16425";"GM0964";"2006JJ00";"  243467"
"16426";"GM0964";"2007JJ00";"  243742"
"16427";"GM0964";"2008JJ00";"  260210"
"16428";"GM0964";"2009JJ00";"  233423"
"16429";"GM0964";"2010JJ00";""
"16430";"GM0964";"2011JJ00";""
"16431";"GM0964";"2012JJ00";""
"16432";"GM0964";"2013JJ00";""
"16433";"GM0964";"2014JJ00";""
"16434";"GM0964";"2015JJ00";""
"16435";"GM0964";"2016JJ00";""
"16436";"GM0964";"2017JJ00";""
"16437";"GM0964";"2018JJ00";""
"16438";"GM0964";"2019JJ00";""
"16439";"GM0964";"2020JJ00";""
"16440";"GM0964";"2021JJ00";""
"16441";"GM0964";"2022JJ00";""
"16442";"GM0964";"2023JJ00";""
"16443";"GM0965";"1995JJ00";"  101064"
"16444";"GM0965";"1996JJ00";"  102122"
"16445";"GM0965";"1997JJ00";"  105496"
"16446";"GM0965";"1998JJ00";"  117237"
"16447";"GM0965";"1999JJ00";"  146242"
"16448";"GM0965";"2000JJ00";"  162963"
"16449";"GM0965";"2001JJ00";"  176821"
"16450";"GM0965";"2002JJ00";"  172876"
"16451";"GM0965";"2003JJ00";"  165464"
"16452";"GM0965";"2004JJ00";"  180940"
"16453";"GM0965";"2005JJ00";"  190564"
"16454";"GM0965";"2006JJ00";"  199936"
"16455";"GM0965";"2007JJ00";"  184730"
"16456";"GM0965";"2008JJ00";"  200269"
"16457";"GM0965";"2009JJ00";"  183341"
"16458";"GM0965";"2010JJ00";"  175806"
"16459";"GM0965";"2011JJ00";"  174063"
"16460";"GM0965";"2012JJ00";"  166919"
"16461";"GM0965";"2013JJ00";"  165092"
"16462";"GM0965";"2014JJ00";"  181352"
"16463";"GM0965";"2015JJ00";"  162787"
"16464";"GM0965";"2016JJ00";"  181859"
"16465";"GM0965";"2017JJ00";"  199324"
"16466";"GM0965";"2018JJ00";"  210746"
"16467";"GM0965";"2019JJ00";"  227444"
"16468";"GM0965";"2020JJ00";"  221359"
"16469";"GM0965";"2021JJ00";"  288495"
"16470";"GM0965";"2022JJ00";"  296350"
"16471";"GM0965";"2023JJ00";"  305913"
"16472";"GM1702";"1995JJ00";"  122897"
"16473";"GM1702";"1996JJ00";"  139494"
"16474";"GM1702";"1997JJ00";"  148243"
"16475";"GM1702";"1998JJ00";"  153101"
"16476";"GM1702";"1999JJ00";"  182170"
"16477";"GM1702";"2000JJ00";"  213726"
"16478";"GM1702";"2001JJ00";"  234759"
"16479";"GM1702";"2002JJ00";"  264707"
"16480";"GM1702";"2003JJ00";"  275443"
"16481";"GM1702";"2004JJ00";"  280927"
"16482";"GM1702";"2005JJ00";"  283297"
"16483";"GM1702";"2006JJ00";"  298458"
"16484";"GM1702";"2007JJ00";"  290285"
"16485";"GM1702";"2008JJ00";"  306204"
"16486";"GM1702";"2009JJ00";"  292924"
"16487";"GM1702";"2010JJ00";"  266182"
"16488";"GM1702";"2011JJ00";"  270076"
"16489";"GM1702";"2012JJ00";"  276651"
"16490";"GM1702";"2013JJ00";"  221821"
"16491";"GM1702";"2014JJ00";"  231997"
"16492";"GM1702";"2015JJ00";"  234096"
"16493";"GM1702";"2016JJ00";"  259098"
"16494";"GM1702";"2017JJ00";"  267471"
"16495";"GM1702";"2018JJ00";"  279779"
"16496";"GM1702";"2019JJ00";"  319856"
"16497";"GM1702";"2020JJ00";"  323200"
"16498";"GM1702";"2021JJ00";"  410639"
"16499";"GM1702";"2022JJ00";""
"16500";"GM1702";"2023JJ00";""
"16501";"GM0845";"1995JJ00";"  121102"
"16502";"GM0845";"1996JJ00";"  142172"
"16503";"GM0845";"1997JJ00";"  160412"
"16504";"GM0845";"1998JJ00";"  163182"
"16505";"GM0845";"1999JJ00";"  214575"
"16506";"GM0845";"2000JJ00";"  239216"
"16507";"GM0845";"2001JJ00";"  289691"
"16508";"GM0845";"2002JJ00";"  288034"
"16509";"GM0845";"2003JJ00";"  296939"
"16510";"GM0845";"2004JJ00";"  316922"
"16511";"GM0845";"2005JJ00";"  341259"
"16512";"GM0845";"2006JJ00";"  333391"
"16513";"GM0845";"2007JJ00";"  366378"
"16514";"GM0845";"2008JJ00";"  387020"
"16515";"GM0845";"2009JJ00";"  325462"
"16516";"GM0845";"2010JJ00";"  336238"
"16517";"GM0845";"2011JJ00";"  315771"
"16518";"GM0845";"2012JJ00";"  274209"
"16519";"GM0845";"2013JJ00";"  249984"
"16520";"GM0845";"2014JJ00";"  275978"
"16521";"GM0845";"2015JJ00";"  294951"
"16522";"GM0845";"2016JJ00";"  309789"
"16523";"GM0845";"2017JJ00";"  329663"
"16524";"GM0845";"2018JJ00";"  378665"
"16525";"GM0845";"2019JJ00";"  391957"
"16526";"GM0845";"2020JJ00";"  433726"
"16527";"GM0845";"2021JJ00";"  491511"
"16528";"GM0845";"2022JJ00";"  513015"
"16529";"GM0845";"2023JJ00";"  508033"
"16530";"GM0846";"1995JJ00";"  113826"
"16531";"GM0846";"1996JJ00";"  130938"
"16532";"GM0846";"1997JJ00";"  152602"
"16533";"GM0846";"1998JJ00";"  159611"
"16534";"GM0846";"1999JJ00";"  181595"
"16535";"GM0846";"2000JJ00";"  216581"
"16536";"GM0846";"2001JJ00";"  267566"
"16537";"GM0846";"2002JJ00";"  261820"
"16538";"GM0846";"2003JJ00";"  275785"
"16539";"GM0846";"2004JJ00";"  266647"
"16540";"GM0846";"2005JJ00";"  299564"
"16541";"GM0846";"2006JJ00";"  283953"
"16542";"GM0846";"2007JJ00";"  302230"
"16543";"GM0846";"2008JJ00";"  292411"
"16544";"GM0846";"2009JJ00";"  283072"
"16545";"GM0846";"2010JJ00";"  297084"
"16546";"GM0846";"2011JJ00";"  297471"
"16547";"GM0846";"2012JJ00";"  246488"
"16548";"GM0846";"2013JJ00";"  264249"
"16549";"GM0846";"2014JJ00";"  262641"
"16550";"GM0846";"2015JJ00";"  263632"
"16551";"GM0846";"2016JJ00";"  295582"
"16552";"GM0846";"2017JJ00";""
"16553";"GM0846";"2018JJ00";""
"16554";"GM0846";"2019JJ00";""
"16555";"GM0846";"2020JJ00";""
"16556";"GM0846";"2021JJ00";""
"16557";"GM0846";"2022JJ00";""
"16558";"GM0846";"2023JJ00";""
"16559";"GM0968";"1995JJ00";"   95212"
"16560";"GM0968";"1996JJ00";"  110254"
"16561";"GM0968";"1997JJ00";"  116185"
"16562";"GM0968";"1998JJ00";"  133099"
"16563";"GM0968";"1999JJ00";"  155286"
"16564";"GM0968";"2000JJ00";"  171128"
"16565";"GM0968";"2001JJ00";""
"16566";"GM0968";"2002JJ00";""
"16567";"GM0968";"2003JJ00";""
"16568";"GM0968";"2004JJ00";""
"16569";"GM0968";"2005JJ00";""
"16570";"GM0968";"2006JJ00";""
"16571";"GM0968";"2007JJ00";""
"16572";"GM0968";"2008JJ00";""
"16573";"GM0968";"2009JJ00";""
"16574";"GM0968";"2010JJ00";""
"16575";"GM0968";"2011JJ00";""
"16576";"GM0968";"2012JJ00";""
"16577";"GM0968";"2013JJ00";""
"16578";"GM0968";"2014JJ00";""
"16579";"GM0968";"2015JJ00";""
"16580";"GM0968";"2016JJ00";""
"16581";"GM0968";"2017JJ00";""
"16582";"GM0968";"2018JJ00";""
"16583";"GM0968";"2019JJ00";""
"16584";"GM0968";"2020JJ00";""
"16585";"GM0968";"2021JJ00";""
"16586";"GM0968";"2022JJ00";""
"16587";"GM0968";"2023JJ00";""
"16588";"GM1883";"1995JJ00";""
"16589";"GM1883";"1996JJ00";""
"16590";"GM1883";"1997JJ00";""
"16591";"GM1883";"1998JJ00";""
"16592";"GM1883";"1999JJ00";""
"16593";"GM1883";"2000JJ00";""
"16594";"GM1883";"2001JJ00";"  148527"
"16595";"GM1883";"2002JJ00";"  165529"
"16596";"GM1883";"2003JJ00";"  166872"
"16597";"GM1883";"2004JJ00";"  173337"
"16598";"GM1883";"2005JJ00";"  179674"
"16599";"GM1883";"2006JJ00";"  183666"
"16600";"GM1883";"2007JJ00";"  187539"
"16601";"GM1883";"2008JJ00";"  188059"
"16602";"GM1883";"2009JJ00";"  178617"
"16603";"GM1883";"2010JJ00";"  176320"
"16604";"GM1883";"2011JJ00";"  179785"
"16605";"GM1883";"2012JJ00";"  167127"
"16606";"GM1883";"2013JJ00";"  166884"
"16607";"GM1883";"2014JJ00";"  171369"
"16608";"GM1883";"2015JJ00";"  174285"
"16609";"GM1883";"2016JJ00";"  175624"
"16610";"GM1883";"2017JJ00";"  184726"
"16611";"GM1883";"2018JJ00";"  202960"
"16612";"GM1883";"2019JJ00";"  218196"
"16613";"GM1883";"2020JJ00";"  227165"
"16614";"GM1883";"2021JJ00";"  266384"
"16615";"GM1883";"2022JJ00";"  292836"
"16616";"GM1883";"2023JJ00";"  299110"
"16617";"GM0051";"1995JJ00";"   74862"
"16618";"GM0051";"1996JJ00";"   84383"
"16619";"GM0051";"1997JJ00";"   94430"
"16620";"GM0051";"1998JJ00";"  103010"
"16621";"GM0051";"1999JJ00";"  133496"
"16622";"GM0051";"2000JJ00";"  173676"
"16623";"GM0051";"2001JJ00";"  193671"
"16624";"GM0051";"2002JJ00";"  212302"
"16625";"GM0051";"2003JJ00";"  201886"
"16626";"GM0051";"2004JJ00";"  211029"
"16627";"GM0051";"2005JJ00";"  221872"
"16628";"GM0051";"2006JJ00";"  223739"
"16629";"GM0051";"2007JJ00";"  245481"
"16630";"GM0051";"2008JJ00";"  246632"
"16631";"GM0051";"2009JJ00";"  220087"
"16632";"GM0051";"2010JJ00";"  224722"
"16633";"GM0051";"2011JJ00";"  216652"
"16634";"GM0051";"2012JJ00";"  206293"
"16635";"GM0051";"2013JJ00";"  197979"
"16636";"GM0051";"2014JJ00";""
"16637";"GM0051";"2015JJ00";""
"16638";"GM0051";"2016JJ00";""
"16639";"GM0051";"2017JJ00";""
"16640";"GM0051";"2018JJ00";""
"16641";"GM0051";"2019JJ00";""
"16642";"GM0051";"2020JJ00";""
"16643";"GM0051";"2021JJ00";""
"16644";"GM0051";"2022JJ00";""
"16645";"GM0051";"2023JJ00";""
"16646";"GM0130";"1995JJ00";"   87582"
"16647";"GM0130";"1996JJ00";"  104265"
"16648";"GM0130";"1997JJ00";"   99412"
"16649";"GM0130";"1998JJ00";""
"16650";"GM0130";"1999JJ00";""
"16651";"GM0130";"2000JJ00";""
"16652";"GM0130";"2001JJ00";""
"16653";"GM0130";"2002JJ00";""
"16654";"GM0130";"2003JJ00";""
"16655";"GM0130";"2004JJ00";""
"16656";"GM0130";"2005JJ00";""
"16657";"GM0130";"2006JJ00";""
"16658";"GM0130";"2007JJ00";""
"16659";"GM0130";"2008JJ00";""
"16660";"GM0130";"2009JJ00";""
"16661";"GM0130";"2010JJ00";""
"16662";"GM0130";"2011JJ00";""
"16663";"GM0130";"2012JJ00";""
"16664";"GM0130";"2013JJ00";""
"16665";"GM0130";"2014JJ00";""
"16666";"GM0130";"2015JJ00";""
"16667";"GM0130";"2016JJ00";""
"16668";"GM0130";"2017JJ00";""
"16669";"GM0130";"2018JJ00";""
"16670";"GM0130";"2019JJ00";""
"16671";"GM0130";"2020JJ00";""
"16672";"GM0130";"2021JJ00";""
"16673";"GM0130";"2022JJ00";""
"16674";"GM0130";"2023JJ00";""
"16675";"GM0610";"1995JJ00";"   89881"
"16676";"GM0610";"1996JJ00";"   91278"
"16677";"GM0610";"1997JJ00";"  102442"
"16678";"GM0610";"1998JJ00";"  120527"
"16679";"GM0610";"1999JJ00";"  136227"
"16680";"GM0610";"2000JJ00";"  147173"
"16681";"GM0610";"2001JJ00";"  165288"
"16682";"GM0610";"2002JJ00";"  172020"
"16683";"GM0610";"2003JJ00";"  193410"
"16684";"GM0610";"2004JJ00";"  194821"
"16685";"GM0610";"2005JJ00";"  195662"
"16686";"GM0610";"2006JJ00";"  219755"
"16687";"GM0610";"2007JJ00";"  230089"
"16688";"GM0610";"2008JJ00";"  238060"
"16689";"GM0610";"2009JJ00";"  224851"
"16690";"GM0610";"2010JJ00";"  222396"
"16691";"GM0610";"2011JJ00";"  212515"
"16692";"GM0610";"2012JJ00";"  205418"
"16693";"GM0610";"2013JJ00";"  193366"
"16694";"GM0610";"2014JJ00";"  191665"
"16695";"GM0610";"2015JJ00";"  201141"
"16696";"GM0610";"2016JJ00";"  209918"
"16697";"GM0610";"2017JJ00";"  217970"
"16698";"GM0610";"2018JJ00";"  230351"
"16699";"GM0610";"2019JJ00";"  257417"
"16700";"GM0610";"2020JJ00";"  271072"
"16701";"GM0610";"2021JJ00";"  303720"
"16702";"GM0610";"2022JJ00";"  337111"
"16703";"GM0610";"2023JJ00";"  348242"
"16704";"GM0040";"1995JJ00";"   76576"
"16705";"GM0040";"1996JJ00";"   88800"
"16706";"GM0040";"1997JJ00";"   96946"
"16707";"GM0040";"1998JJ00";"   96869"
"16708";"GM0040";"1999JJ00";"  118990"
"16709";"GM0040";"2000JJ00";"  140196"
"16710";"GM0040";"2001JJ00";"  163383"
"16711";"GM0040";"2002JJ00";"  170266"
"16712";"GM0040";"2003JJ00";"  170629"
"16713";"GM0040";"2004JJ00";"  174788"
"16714";"GM0040";"2005JJ00";"  195079"
"16715";"GM0040";"2006JJ00";"  198406"
"16716";"GM0040";"2007JJ00";"  208870"
"16717";"GM0040";"2008JJ00";"  220804"
"16718";"GM0040";"2009JJ00";"  218601"
"16719";"GM0040";"2010JJ00";"  187206"
"16720";"GM0040";"2011JJ00";"  213565"
"16721";"GM0040";"2012JJ00";"  191872"
"16722";"GM0040";"2013JJ00";"  168967"
"16723";"GM0040";"2014JJ00";"  176786"
"16724";"GM0040";"2015JJ00";"  193719"
"16725";"GM0040";"2016JJ00";"  201318"
"16726";"GM0040";"2017JJ00";"  234489"
"16727";"GM0040";"2018JJ00";""
"16728";"GM0040";"2019JJ00";""
"16729";"GM0040";"2020JJ00";""
"16730";"GM0040";"2021JJ00";""
"16731";"GM0040";"2022JJ00";""
"16732";"GM0040";"2023JJ00";""
"16733";"GM1714";"1995JJ00";""
"16734";"GM1714";"1996JJ00";""
"16735";"GM1714";"1997JJ00";""
"16736";"GM1714";"1998JJ00";""
"16737";"GM1714";"1999JJ00";""
"16738";"GM1714";"2000JJ00";""
"16739";"GM1714";"2001JJ00";""
"16740";"GM1714";"2002JJ00";""
"16741";"GM1714";"2003JJ00";"  132760"
"16742";"GM1714";"2004JJ00";"  133936"
"16743";"GM1714";"2005JJ00";"  156434"
"16744";"GM1714";"2006JJ00";"  156622"
"16745";"GM1714";"2007JJ00";"  173318"
"16746";"GM1714";"2008JJ00";"  176480"
"16747";"GM1714";"2009JJ00";"  163739"
"16748";"GM1714";"2010JJ00";"  169323"
"16749";"GM1714";"2011JJ00";"  191500"
"16750";"GM1714";"2012JJ00";"  180648"
"16751";"GM1714";"2013JJ00";"  175691"
"16752";"GM1714";"2014JJ00";"  173522"
"16753";"GM1714";"2015JJ00";"  206298"
"16754";"GM1714";"2016JJ00";"  207560"
"16755";"GM1714";"2017JJ00";"  223694"
"16756";"GM1714";"2018JJ00";"  229776"
"16757";"GM1714";"2019JJ00";"  246366"
"16758";"GM1714";"2020JJ00";"  268436"
"16759";"GM1714";"2021JJ00";"  294425"
"16760";"GM1714";"2022JJ00";"  324194"
"16761";"GM1714";"2023JJ00";"  343411"
"16762";"GM1698";"1995JJ00";"   66501"
"16763";"GM1698";"1996JJ00";"   79575"
"16764";"GM1698";"1997JJ00";"   79606"
"16765";"GM1698";"1998JJ00";"   72416"
"16766";"GM1698";"1999JJ00";"   96311"
"16767";"GM1698";"2000JJ00";"  103185"
"16768";"GM1698";"2001JJ00";"  123634"
"16769";"GM1698";"2002JJ00";"  146616"
"16770";"GM1698";"2003JJ00";""
"16771";"GM1698";"2004JJ00";""
"16772";"GM1698";"2005JJ00";""
"16773";"GM1698";"2006JJ00";""
"16774";"GM1698";"2007JJ00";""
"16775";"GM1698";"2008JJ00";""
"16776";"GM1698";"2009JJ00";""
"16777";"GM1698";"2010JJ00";""
"16778";"GM1698";"2011JJ00";""
"16779";"GM1698";"2012JJ00";""
"16780";"GM1698";"2013JJ00";""
"16781";"GM1698";"2014JJ00";""
"16782";"GM1698";"2015JJ00";""
"16783";"GM1698";"2016JJ00";""
"16784";"GM1698";"2017JJ00";""
"16785";"GM1698";"2018JJ00";""
"16786";"GM1698";"2019JJ00";""
"16787";"GM1698";"2020JJ00";""
"16788";"GM1698";"2021JJ00";""
"16789";"GM1698";"2022JJ00";""
"16790";"GM1698";"2023JJ00";""
"16791";"GM0090";"1995JJ00";"   71002"
"16792";"GM0090";"1996JJ00";"   76608"
"16793";"GM0090";"1997JJ00";"   83227"
"16794";"GM0090";"1998JJ00";"   84381"
"16795";"GM0090";"1999JJ00";"   95428"
"16796";"GM0090";"2000JJ00";"  111738"
"16797";"GM0090";"2001JJ00";"  137251"
"16798";"GM0090";"2002JJ00";"  146546"
"16799";"GM0090";"2003JJ00";"  154572"
"16800";"GM0090";"2004JJ00";"  163784"
"16801";"GM0090";"2005JJ00";"  168771"
"16802";"GM0090";"2006JJ00";"  183257"
"16803";"GM0090";"2007JJ00";"  188338"
"16804";"GM0090";"2008JJ00";"  194807"
"16805";"GM0090";"2009JJ00";"  188473"
"16806";"GM0090";"2010JJ00";"  187824"
"16807";"GM0090";"2011JJ00";"  187182"
"16808";"GM0090";"2012JJ00";"  181249"
"16809";"GM0090";"2013JJ00";"  170267"
"16810";"GM0090";"2014JJ00";"  170722"
"16811";"GM0090";"2015JJ00";"  174632"
"16812";"GM0090";"2016JJ00";"  183644"
"16813";"GM0090";"2017JJ00";"  190981"
"16814";"GM0090";"2018JJ00";"  218812"
"16815";"GM0090";"2019JJ00";"  233493"
"16816";"GM0090";"2020JJ00";"  244055"
"16817";"GM0090";"2021JJ00";"  282933"
"16818";"GM0090";"2022JJ00";"  304540"
"16819";"GM0090";"2023JJ00";"  311690"
"16820";"GM0131";"1995JJ00";"   75338"
"16821";"GM0131";"1996JJ00";"   86825"
"16822";"GM0131";"1997JJ00";"   95311"
"16823";"GM0131";"1998JJ00";""
"16824";"GM0131";"1999JJ00";""
"16825";"GM0131";"2000JJ00";""
"16826";"GM0131";"2001JJ00";""
"16827";"GM0131";"2002JJ00";""
"16828";"GM0131";"2003JJ00";""
"16829";"GM0131";"2004JJ00";""
"16830";"GM0131";"2005JJ00";""
"16831";"GM0131";"2006JJ00";""
"16832";"GM0131";"2007JJ00";""
"16833";"GM0131";"2008JJ00";""
"16834";"GM0131";"2009JJ00";""
"16835";"GM0131";"2010JJ00";""
"16836";"GM0131";"2011JJ00";""
"16837";"GM0131";"2012JJ00";""
"16838";"GM0131";"2013JJ00";""
"16839";"GM0131";"2014JJ00";""
"16840";"GM0131";"2015JJ00";""
"16841";"GM0131";"2016JJ00";""
"16842";"GM0131";"2017JJ00";""
"16843";"GM0131";"2018JJ00";""
"16844";"GM0131";"2019JJ00";""
"16845";"GM0131";"2020JJ00";""
"16846";"GM0131";"2021JJ00";""
"16847";"GM0131";"2022JJ00";""
"16848";"GM0131";"2023JJ00";""
"16849";"GM0091";"1995JJ00";"   67264"
"16850";"GM0091";"1996JJ00";"   72729"
"16851";"GM0091";"1997JJ00";"   81774"
"16852";"GM0091";"1998JJ00";"   95147"
"16853";"GM0091";"1999JJ00";"  102604"
"16854";"GM0091";"2000JJ00";"  117115"
"16855";"GM0091";"2001JJ00";"  133335"
"16856";"GM0091";"2002JJ00";"  154861"
"16857";"GM0091";"2003JJ00";"  163829"
"16858";"GM0091";"2004JJ00";"  174223"
"16859";"GM0091";"2005JJ00";"  186465"
"16860";"GM0091";"2006JJ00";"  200209"
"16861";"GM0091";"2007JJ00";"  202437"
"16862";"GM0091";"2008JJ00";"  213392"
"16863";"GM0091";"2009JJ00";"  207605"
"16864";"GM0091";"2010JJ00";"  199060"
"16865";"GM0091";"2011JJ00";""
"16866";"GM0091";"2012JJ00";""
"16867";"GM0091";"2013JJ00";""
"16868";"GM0091";"2014JJ00";""
"16869";"GM0091";"2015JJ00";""
"16870";"GM0091";"2016JJ00";""
"16871";"GM0091";"2017JJ00";""
"16872";"GM0091";"2018JJ00";""
"16873";"GM0091";"2019JJ00";""
"16874";"GM0091";"2020JJ00";""
"16875";"GM0091";"2021JJ00";""
"16876";"GM0091";"2022JJ00";""
"16877";"GM0091";"2023JJ00";""
"16878";"GM0342";"1995JJ00";"  128675"
"16879";"GM0342";"1996JJ00";"  123156"
"16880";"GM0342";"1997JJ00";"  146825"
"16881";"GM0342";"1998JJ00";"  167508"
"16882";"GM0342";"1999JJ00";"  197579"
"16883";"GM0342";"2000JJ00";"  268253"
"16884";"GM0342";"2001JJ00";"  257116"
"16885";"GM0342";"2002JJ00";"  250853"
"16886";"GM0342";"2003JJ00";"  268102"
"16887";"GM0342";"2004JJ00";"  277530"
"16888";"GM0342";"2005JJ00";"  291926"
"16889";"GM0342";"2006JJ00";"  320868"
"16890";"GM0342";"2007JJ00";"  341717"
"16891";"GM0342";"2008JJ00";"  332416"
"16892";"GM0342";"2009JJ00";"  318418"
"16893";"GM0342";"2010JJ00";"  320359"
"16894";"GM0342";"2011JJ00";"  313700"
"16895";"GM0342";"2012JJ00";"  315025"
"16896";"GM0342";"2013JJ00";"  288832"
"16897";"GM0342";"2014JJ00";"  274337"
"16898";"GM0342";"2015JJ00";"  289285"
"16899";"GM0342";"2016JJ00";"  305207"
"16900";"GM0342";"2017JJ00";"  339565"
"16901";"GM0342";"2018JJ00";"  377088"
"16902";"GM0342";"2019JJ00";"  394385"
"16903";"GM0342";"2020JJ00";"  416785"
"16904";"GM0342";"2021JJ00";"  506533"
"16905";"GM0342";"2022JJ00";"  535046"
"16906";"GM0342";"2023JJ00";"  496039"
"16907";"GM0847";"1995JJ00";"  105114"
"16908";"GM0847";"1996JJ00";"  119152"
"16909";"GM0847";"1997JJ00";"  131788"
"16910";"GM0847";"1998JJ00";"  140925"
"16911";"GM0847";"1999JJ00";"  168508"
"16912";"GM0847";"2000JJ00";"  227966"
"16913";"GM0847";"2001JJ00";"  225126"
"16914";"GM0847";"2002JJ00";"  230367"
"16915";"GM0847";"2003JJ00";"  229260"
"16916";"GM0847";"2004JJ00";"  261769"
"16917";"GM0847";"2005JJ00";"  274010"
"16918";"GM0847";"2006JJ00";"  273920"
"16919";"GM0847";"2007JJ00";"  294991"
"16920";"GM0847";"2008JJ00";"  337424"
"16921";"GM0847";"2009JJ00";"  283236"
"16922";"GM0847";"2010JJ00";"  288551"
"16923";"GM0847";"2011JJ00";"  302510"
"16924";"GM0847";"2012JJ00";"  242837"
"16925";"GM0847";"2013JJ00";"  206167"
"16926";"GM0847";"2014JJ00";"  243113"
"16927";"GM0847";"2015JJ00";"  236375"
"16928";"GM0847";"2016JJ00";"  252785"
"16929";"GM0847";"2017JJ00";"  264060"
"16930";"GM0847";"2018JJ00";"  289461"
"16931";"GM0847";"2019JJ00";"  317973"
"16932";"GM0847";"2020JJ00";"  341627"
"16933";"GM0847";"2021JJ00";"  378186"
"16934";"GM0847";"2022JJ00";"  430976"
"16935";"GM0847";"2023JJ00";"  410727"
"16936";"GM0848";"1995JJ00";"  117261"
"16937";"GM0848";"1996JJ00";"  130909"
"16938";"GM0848";"1997JJ00";"  144011"
"16939";"GM0848";"1998JJ00";"  173757"
"16940";"GM0848";"1999JJ00";"  180039"
"16941";"GM0848";"2000JJ00";"  230872"
"16942";"GM0848";"2001JJ00";"  258885"
"16943";"GM0848";"2002JJ00";"  257088"
"16944";"GM0848";"2003JJ00";"  277976"
"16945";"GM0848";"2004JJ00";"  305329"
"16946";"GM0848";"2005JJ00";"  289737"
"16947";"GM0848";"2006JJ00";"  341672"
"16948";"GM0848";"2007JJ00";"  334752"
"16949";"GM0848";"2008JJ00";"  371286"
"16950";"GM0848";"2009JJ00";"  356998"
"16951";"GM0848";"2010JJ00";"  328663"
"16952";"GM0848";"2011JJ00";"  331863"
"16953";"GM0848";"2012JJ00";"  294296"
"16954";"GM0848";"2013JJ00";"  291221"
"16955";"GM0848";"2014JJ00";"  272932"
"16956";"GM0848";"2015JJ00";"  296608"
"16957";"GM0848";"2016JJ00";"  312240"
"16958";"GM0848";"2017JJ00";"  325974"
"16959";"GM0848";"2018JJ00";"  352755"
"16960";"GM0848";"2019JJ00";"  400261"
"16961";"GM0848";"2020JJ00";"  387355"
"16962";"GM0848";"2021JJ00";"  477112"
"16963";"GM0848";"2022JJ00";"  583666"
"16964";"GM0848";"2023JJ00";"  525199"
"16965";"GM0612";"1995JJ00";"   79576"
"16966";"GM0612";"1996JJ00";"   89063"
"16967";"GM0612";"1997JJ00";"   90444"
"16968";"GM0612";"1998JJ00";"   95782"
"16969";"GM0612";"1999JJ00";"  114611"
"16970";"GM0612";"2000JJ00";"  131432"
"16971";"GM0612";"2001JJ00";"  143753"
"16972";"GM0612";"2002JJ00";"  156295"
"16973";"GM0612";"2003JJ00";"  169556"
"16974";"GM0612";"2004JJ00";"  172895"
"16975";"GM0612";"2005JJ00";"  177958"
"16976";"GM0612";"2006JJ00";"  185207"
"16977";"GM0612";"2007JJ00";"  189638"
"16978";"GM0612";"2008JJ00";"  192205"
"16979";"GM0612";"2009JJ00";"  183535"
"16980";"GM0612";"2010JJ00";"  183408"
"16981";"GM0612";"2011JJ00";"  178297"
"16982";"GM0612";"2012JJ00";"  178567"
"16983";"GM0612";"2013JJ00";"  168865"
"16984";"GM0612";"2014JJ00";"  173332"
"16985";"GM0612";"2015JJ00";""
"16986";"GM0612";"2016JJ00";""
"16987";"GM0612";"2017JJ00";""
"16988";"GM0612";"2018JJ00";""
"16989";"GM0612";"2019JJ00";""
"16990";"GM0612";"2020JJ00";""
"16991";"GM0612";"2021JJ00";""
"16992";"GM0612";"2022JJ00";""
"16993";"GM0612";"2023JJ00";""
"16994";"GM0849";"1995JJ00";"  117806"
"16995";"GM0849";"1996JJ00";"  130493"
"16996";"GM0849";"1997JJ00";""
"16997";"GM0849";"1998JJ00";""
"16998";"GM0849";"1999JJ00";""
"16999";"GM0849";"2000JJ00";""
"17000";"GM0849";"2001JJ00";""
"17001";"GM0849";"2002JJ00";""
"17002";"GM0849";"2003JJ00";""
"17003";"GM0849";"2004JJ00";""
"17004";"GM0849";"2005JJ00";""
"17005";"GM0849";"2006JJ00";""
"17006";"GM0849";"2007JJ00";""
"17007";"GM0849";"2008JJ00";""
"17008";"GM0849";"2009JJ00";""
"17009";"GM0849";"2010JJ00";""
"17010";"GM0849";"2011JJ00";""
"17011";"GM0849";"2012JJ00";""
"17012";"GM0849";"2013JJ00";""
"17013";"GM0849";"2014JJ00";""
"17014";"GM0849";"2015JJ00";""
"17015";"GM0849";"2016JJ00";""
"17016";"GM0849";"2017JJ00";""
"17017";"GM0849";"2018JJ00";""
"17018";"GM0849";"2019JJ00";""
"17019";"GM0849";"2020JJ00";""
"17020";"GM0849";"2021JJ00";""
"17021";"GM0849";"2022JJ00";""
"17022";"GM0849";"2023JJ00";""
"17023";"GM1691";"1995JJ00";"  105753"
"17024";"GM1691";"1996JJ00";""
"17025";"GM1691";"1997JJ00";""
"17026";"GM1691";"1998JJ00";""
"17027";"GM1691";"1999JJ00";""
"17028";"GM1691";"2000JJ00";""
"17029";"GM1691";"2001JJ00";""
"17030";"GM1691";"2002JJ00";""
"17031";"GM1691";"2003JJ00";""
"17032";"GM1691";"2004JJ00";""
"17033";"GM1691";"2005JJ00";""
"17034";"GM1691";"2006JJ00";""
"17035";"GM1691";"2007JJ00";""
"17036";"GM1691";"2008JJ00";""
