"ID";"LeeftijdReferentiepersoon";"RegioS";"Perioden";"TotaalParticuliereHuishoudens_21"
"15704";"10000";"GM0052";"2004JJ00";"8557"
"15705";"10000";"GM0052";"2005JJ00";"8505"
"15706";"10000";"GM0052";"2006JJ00";"8561"
"15707";"10000";"GM0052";"2007JJ00";"8593"
"15708";"10000";"GM0052";"2008JJ00";"8595"
"15709";"10000";"GM0052";"2009JJ00";"8668"
"15710";"10000";"GM0052";"2010JJ00";
"15711";"10000";"GM0052";"2011JJ00";
"15712";"10000";"GM0052";"2012JJ00";
"15713";"10000";"GM0052";"2013JJ00";
"15714";"10000";"GM0052";"2014JJ00";
"15715";"10000";"GM0052";"2015JJ00";
"15716";"10000";"GM0052";"2016JJ00";
"15717";"10000";"GM0052";"2017JJ00";
"15718";"10000";"GM0052";"2018JJ00";
"15719";"10000";"GM0052";"2019JJ00";
"15720";"10000";"GM0052";"2020JJ00";
"15721";"10000";"GM0052";"2021JJ00";
"15722";"10000";"GM0052";"2022JJ00";
"15723";"10000";"GM0052";"2023JJ00";
"15724";"10000";"GM0052";"2024JJ00";
"15725";"10000";"GM0053";"2000JJ00";"5385"
"15726";"10000";"GM0053";"2001JJ00";"5441"
"15727";"10000";"GM0053";"2002JJ00";"5515"
"15728";"10000";"GM0053";"2003JJ00";"5621"
"15729";"10000";"GM0053";"2004JJ00";"5665"
"15730";"10000";"GM0053";"2005JJ00";"5722"
"15731";"10000";"GM0053";"2006JJ00";"5614"
"15732";"10000";"GM0053";"2007JJ00";"5632"
"15733";"10000";"GM0053";"2008JJ00";"5669"
"15734";"10000";"GM0053";"2009JJ00";"5756"
"15735";"10000";"GM0053";"2010JJ00";"5836"
"15736";"10000";"GM0053";"2011JJ00";"5845"
"15737";"10000";"GM0053";"2012JJ00";"5844"
"15738";"10000";"GM0053";"2013JJ00";"5891"
"15739";"10000";"GM0053";"2014JJ00";"5856"
"15740";"10000";"GM0053";"2015JJ00";"5847"
"15741";"10000";"GM0053";"2016JJ00";"5828"
"15742";"10000";"GM0053";"2017JJ00";"5847"
"15743";"10000";"GM0053";"2018JJ00";"5847"
"15744";"10000";"GM0053";"2019JJ00";
"15745";"10000";"GM0053";"2020JJ00";
"15746";"10000";"GM0053";"2021JJ00";
"15747";"10000";"GM0053";"2022JJ00";
"15748";"10000";"GM0053";"2023JJ00";
"15749";"10000";"GM0053";"2024JJ00";
"15750";"10000";"GM0294";"2000JJ00";"11588"
"15751";"10000";"GM0294";"2001JJ00";"11652"
"15752";"10000";"GM0294";"2002JJ00";"11706"
"15753";"10000";"GM0294";"2003JJ00";"11812"
"15754";"10000";"GM0294";"2004JJ00";"11973"
"15755";"10000";"GM0294";"2005JJ00";"12015"
"15756";"10000";"GM0294";"2006JJ00";"12028"
"15757";"10000";"GM0294";"2007JJ00";"12120"
"15758";"10000";"GM0294";"2008JJ00";"12201"
"15759";"10000";"GM0294";"2009JJ00";"12230"
"15760";"10000";"GM0294";"2010JJ00";"12347"
"15761";"10000";"GM0294";"2011JJ00";"12322"
"15762";"10000";"GM0294";"2012JJ00";"12443"
"15763";"10000";"GM0294";"2013JJ00";"12608"
"15764";"10000";"GM0294";"2014JJ00";"12439"
"15765";"10000";"GM0294";"2015JJ00";"12598"
"15766";"10000";"GM0294";"2016JJ00";"12652"
"15767";"10000";"GM0294";"2017JJ00";"12678"
"15768";"10000";"GM0294";"2018JJ00";"12685"
"15769";"10000";"GM0294";"2019JJ00";"12767"
"15770";"10000";"GM0294";"2020JJ00";"12772"
"15771";"10000";"GM0294";"2021JJ00";"12879"
"15772";"10000";"GM0294";"2022JJ00";"12995"
"15773";"10000";"GM0294";"2023JJ00";"13070"
"15774";"10000";"GM0294";"2024JJ00";"13185"
"15775";"10000";"GM0295";"2000JJ00";"7711"
"15776";"10000";"GM0295";"2001JJ00";"7769"
"15777";"10000";"GM0295";"2002JJ00";"7786"
"15778";"10000";"GM0295";"2003JJ00";"7787"
"15779";"10000";"GM0295";"2004JJ00";"7810"
"15780";"10000";"GM0295";"2005JJ00";
"15781";"10000";"GM0295";"2006JJ00";
"15782";"10000";"GM0295";"2007JJ00";
"15783";"10000";"GM0295";"2008JJ00";
"15784";"10000";"GM0295";"2009JJ00";
"15785";"10000";"GM0295";"2010JJ00";
"15786";"10000";"GM0295";"2011JJ00";
"15787";"10000";"GM0295";"2012JJ00";
"15788";"10000";"GM0295";"2013JJ00";
"15789";"10000";"GM0295";"2014JJ00";
"15790";"10000";"GM0295";"2015JJ00";
"15791";"10000";"GM0295";"2016JJ00";
"15792";"10000";"GM0295";"2017JJ00";
"15793";"10000";"GM0295";"2018JJ00";
"15794";"10000";"GM0295";"2019JJ00";
"15795";"10000";"GM0295";"2020JJ00";
"15796";"10000";"GM0295";"2021JJ00";
"15797";"10000";"GM0295";"2022JJ00";
"15798";"10000";"GM0295";"2023JJ00";
"15799";"10000";"GM0295";"2024JJ00";
"15800";"10000";"GM0873";"2000JJ00";"8519"
"15801";"10000";"GM0873";"2001JJ00";"8849"
"15802";"10000";"GM0873";"2002JJ00";"8978"
"15803";"10000";"GM0873";"2003JJ00";"8929"
"15804";"10000";"GM0873";"2004JJ00";"8866"
"15805";"10000";"GM0873";"2005JJ00";"8756"
"15806";"10000";"GM0873";"2006JJ00";"8739"
"15807";"10000";"GM0873";"2007JJ00";"8922"
"15808";"10000";"GM0873";"2008JJ00";"9036"
"15809";"10000";"GM0873";"2009JJ00";"9053"
"15810";"10000";"GM0873";"2010JJ00";"9071"
"15811";"10000";"GM0873";"2011JJ00";"9097"
"15812";"10000";"GM0873";"2012JJ00";"9202"
"15813";"10000";"GM0873";"2013JJ00";"9230"
"15814";"10000";"GM0873";"2014JJ00";"9318"
"15815";"10000";"GM0873";"2015JJ00";"9374"
"15816";"10000";"GM0873";"2016JJ00";"9393"
"15817";"10000";"GM0873";"2017JJ00";"9478"
"15818";"10000";"GM0873";"2018JJ00";"9531"
"15819";"10000";"GM0873";"2019JJ00";"9574"
"15820";"10000";"GM0873";"2020JJ00";"9622"
"15821";"10000";"GM0873";"2021JJ00";"9771"
"15822";"10000";"GM0873";"2022JJ00";"9819"
"15823";"10000";"GM0873";"2023JJ00";"9913"
"15824";"10000";"GM0873";"2024JJ00";"9935"
"15825";"10000";"GM0632";"2000JJ00";"14813"
"15826";"10000";"GM0632";"2001JJ00";"18317"
"15827";"10000";"GM0632";"2002JJ00";"18647"
"15828";"10000";"GM0632";"2003JJ00";"18733"
"15829";"10000";"GM0632";"2004JJ00";"18880"
"15830";"10000";"GM0632";"2005JJ00";"18922"
"15831";"10000";"GM0632";"2006JJ00";"18973"
"15832";"10000";"GM0632";"2007JJ00";"19146"
"15833";"10000";"GM0632";"2008JJ00";"19424"
"15834";"10000";"GM0632";"2009JJ00";"19638"
"15835";"10000";"GM0632";"2010JJ00";"19976"
"15836";"10000";"GM0632";"2011JJ00";"20251"
"15837";"10000";"GM0632";"2012JJ00";"20569"
"15838";"10000";"GM0632";"2013JJ00";"20723"
"15839";"10000";"GM0632";"2014JJ00";"20804"
"15840";"10000";"GM0632";"2015JJ00";"20903"
"15841";"10000";"GM0632";"2016JJ00";"21187"
"15842";"10000";"GM0632";"2017JJ00";"21424"
"15843";"10000";"GM0632";"2018JJ00";"21570"
"15844";"10000";"GM0632";"2019JJ00";"21783"
"15845";"10000";"GM0632";"2020JJ00";"21873"
"15846";"10000";"GM0632";"2021JJ00";"22224"
"15847";"10000";"GM0632";"2022JJ00";"22368"
"15848";"10000";"GM0632";"2023JJ00";"22640"
"15849";"10000";"GM0632";"2024JJ00";"23029"
"15850";"10000";"GM0466";"2000JJ00";"2749"
"15851";"10000";"GM0466";"2001JJ00";"2821"
"15852";"10000";"GM0466";"2002JJ00";"2843"
"15853";"10000";"GM0466";"2003JJ00";"2872"
"15854";"10000";"GM0466";"2004JJ00";"2869"
"15855";"10000";"GM0466";"2005JJ00";"2882"
"15856";"10000";"GM0466";"2006JJ00";"2931"
"15857";"10000";"GM0466";"2007JJ00";
"15858";"10000";"GM0466";"2008JJ00";
"15859";"10000";"GM0466";"2009JJ00";
"15860";"10000";"GM0466";"2010JJ00";
"15861";"10000";"GM0466";"2011JJ00";
"15862";"10000";"GM0466";"2012JJ00";
"15863";"10000";"GM0466";"2013JJ00";
"15864";"10000";"GM0466";"2014JJ00";
"15865";"10000";"GM0466";"2015JJ00";
"15866";"10000";"GM0466";"2016JJ00";
"15867";"10000";"GM0466";"2017JJ00";
"15868";"10000";"GM0466";"2018JJ00";
"15869";"10000";"GM0466";"2019JJ00";
"15870";"10000";"GM0466";"2020JJ00";
"15871";"10000";"GM0466";"2021JJ00";
"15872";"10000";"GM0466";"2022JJ00";
"15873";"10000";"GM0466";"2023JJ00";
"15874";"10000";"GM0466";"2024JJ00";
"15875";"10000";"GM1690";"2000JJ00";"9035"
"15876";"10000";"GM1690";"2001JJ00";"9178"
"15877";"10000";"GM1690";"2002JJ00";"9183"
"15878";"10000";"GM1690";"2003JJ00";"9249"
"15879";"10000";"GM1690";"2004JJ00";"9321"
"15880";"10000";"GM1690";"2005JJ00";"9359"
"15881";"10000";"GM1690";"2006JJ00";"9374"
"15882";"10000";"GM1690";"2007JJ00";"9365"
"15883";"10000";"GM1690";"2008JJ00";"9379"
"15884";"10000";"GM1690";"2009JJ00";"9435"
"15885";"10000";"GM1690";"2010JJ00";"9480"
"15886";"10000";"GM1690";"2011JJ00";"9523"
"15887";"10000";"GM1690";"2012JJ00";"9631"
"15888";"10000";"GM1690";"2013JJ00";"9695"
"15889";"10000";"GM1690";"2014JJ00";"9666"
"15890";"10000";"GM1690";"2015JJ00";"9749"
"15891";"10000";"GM1690";"2016JJ00";"9830"
"15892";"10000";"GM1690";"2017JJ00";"9914"
"15893";"10000";"GM1690";"2018JJ00";"10003"
"15894";"10000";"GM1690";"2019JJ00";"10140"
"15895";"10000";"GM1690";"2020JJ00";"10201"
"15896";"10000";"GM1690";"2021JJ00";"10256"
"15897";"10000";"GM1690";"2022JJ00";"10299"
"15898";"10000";"GM1690";"2023JJ00";"10377"
"15899";"10000";"GM1690";"2024JJ00";"10429"
"15900";"10000";"GM0880";"2000JJ00";"6146"
"15901";"10000";"GM0880";"2001JJ00";"6184"
"15902";"10000";"GM0880";"2002JJ00";"6217"
"15903";"10000";"GM0880";"2003JJ00";"6290"
"15904";"10000";"GM0880";"2004JJ00";"6395"
"15905";"10000";"GM0880";"2005JJ00";"6432"
"15906";"10000";"GM0880";"2006JJ00";"6453"
"15907";"10000";"GM0880";"2007JJ00";"6496"
"15908";"10000";"GM0880";"2008JJ00";"6548"
"15909";"10000";"GM0880";"2009JJ00";"6544"
"15910";"10000";"GM0880";"2010JJ00";"6569"
"15911";"10000";"GM0880";"2011JJ00";"6610"
"15912";"10000";"GM0880";"2012JJ00";"6695"
"15913";"10000";"GM0880";"2013JJ00";"6752"
"15914";"10000";"GM0880";"2014JJ00";"6782"
"15915";"10000";"GM0880";"2015JJ00";"6843"
"15916";"10000";"GM0880";"2016JJ00";"6824"
"15917";"10000";"GM0880";"2017JJ00";"6923"
"15918";"10000";"GM0880";"2018JJ00";"6989"
"15919";"10000";"GM0880";"2019JJ00";"7139"
"15920";"10000";"GM0880";"2020JJ00";"7107"
"15921";"10000";"GM0880";"2021JJ00";"7132"
"15922";"10000";"GM0880";"2022JJ00";"7206"
"15923";"10000";"GM0880";"2023JJ00";"7360"
"15924";"10000";"GM0880";"2024JJ00";"7363"
"15925";"10000";"GM0351";"2000JJ00";"3972"
"15926";"10000";"GM0351";"2001JJ00";"4008"
"15927";"10000";"GM0351";"2002JJ00";"4029"
"15928";"10000";"GM0351";"2003JJ00";"4118"
"15929";"10000";"GM0351";"2004JJ00";"4182"
"15930";"10000";"GM0351";"2005JJ00";"4170"
"15931";"10000";"GM0351";"2006JJ00";"4173"
"15932";"10000";"GM0351";"2007JJ00";"4261"
"15933";"10000";"GM0351";"2008JJ00";"4350"
"15934";"10000";"GM0351";"2009JJ00";"4438"
"15935";"10000";"GM0351";"2010JJ00";"4554"
"15936";"10000";"GM0351";"2011JJ00";"4580"
"15937";"10000";"GM0351";"2012JJ00";"4573"
"15938";"10000";"GM0351";"2013JJ00";"4764"
"15939";"10000";"GM0351";"2014JJ00";"4757"
"15940";"10000";"GM0351";"2015JJ00";"4815"
"15941";"10000";"GM0351";"2016JJ00";"4807"
"15942";"10000";"GM0351";"2017JJ00";"4883"
"15943";"10000";"GM0351";"2018JJ00";"4991"
"15944";"10000";"GM0351";"2019JJ00";"5048"
"15945";"10000";"GM0351";"2020JJ00";"5135"
"15946";"10000";"GM0351";"2021JJ00";"5232"
"15947";"10000";"GM0351";"2022JJ00";"5339"
"15948";"10000";"GM0351";"2023JJ00";"5509"
"15949";"10000";"GM0351";"2024JJ00";"5674"
"15950";"10000";"GM0874";"2000JJ00";"5086"
"15951";"10000";"GM0874";"2001JJ00";"5194"
"15952";"10000";"GM0874";"2002JJ00";"5245"
"15953";"10000";"GM0874";"2003JJ00";"5340"
"15954";"10000";"GM0874";"2004JJ00";"5305"
"15955";"10000";"GM0874";"2005JJ00";"5337"
"15956";"10000";"GM0874";"2006JJ00";"5347"
"15957";"10000";"GM0874";"2007JJ00";"5361"
"15958";"10000";"GM0874";"2008JJ00";"5459"
"15959";"10000";"GM0874";"2009JJ00";"5494"
"15960";"10000";"GM0874";"2010JJ00";"5538"
"15961";"10000";"GM0874";"2011JJ00";"5580"
"15962";"10000";"GM0874";"2012JJ00";"5632"
"15963";"10000";"GM0874";"2013JJ00";"5703"
"15964";"10000";"GM0874";"2014JJ00";"5691"
"15965";"10000";"GM0874";"2015JJ00";"5733"
"15966";"10000";"GM0874";"2016JJ00";"5839"
"15967";"10000";"GM0874";"2017JJ00";"5873"
"15968";"10000";"GM0874";"2018JJ00";"5974"
"15969";"10000";"GM0874";"2019JJ00";
"15970";"10000";"GM0874";"2020JJ00";
"15971";"10000";"GM0874";"2021JJ00";
"15972";"10000";"GM0874";"2022JJ00";
"15973";"10000";"GM0874";"2023JJ00";
"15974";"10000";"GM0874";"2024JJ00";
"15975";"10000";"GM0710";"2000JJ00";"4543"
"15976";"10000";"GM0710";"2001JJ00";"4674"
"15977";"10000";"GM0710";"2002JJ00";"4693"
"15978";"10000";"GM0710";"2003JJ00";"4673"
"15979";"10000";"GM0710";"2004JJ00";"4702"
"15980";"10000";"GM0710";"2005JJ00";"4702"
"15981";"10000";"GM0710";"2006JJ00";"4737"
"15982";"10000";"GM0710";"2007JJ00";"4763"
"15983";"10000";"GM0710";"2008JJ00";"4821"
"15984";"10000";"GM0710";"2009JJ00";"4839"
"15985";"10000";"GM0710";"2010JJ00";"4860"
"15986";"10000";"GM0710";"2011JJ00";
"15987";"10000";"GM0710";"2012JJ00";
"15988";"10000";"GM0710";"2013JJ00";
"15989";"10000";"GM0710";"2014JJ00";
"15990";"10000";"GM0710";"2015JJ00";
"15991";"10000";"GM0710";"2016JJ00";
"15992";"10000";"GM0710";"2017JJ00";
"15993";"10000";"GM0710";"2018JJ00";
"15994";"10000";"GM0710";"2019JJ00";
"15995";"10000";"GM0710";"2020JJ00";
"15996";"10000";"GM0710";"2021JJ00";
"15997";"10000";"GM0710";"2022JJ00";
"15998";"10000";"GM0710";"2023JJ00";
"15999";"10000";"GM0710";"2024JJ00";
"16000";"10000";"GM0683";"2000JJ00";"6015"
"16001";"10000";"GM0683";"2001JJ00";"6065"
"16002";"10000";"GM0683";"2002JJ00";"6148"
"16003";"10000";"GM0683";"2003JJ00";"6193"
"16004";"10000";"GM0683";"2004JJ00";"6254"
"16005";"10000";"GM0683";"2005JJ00";"6305"
"16006";"10000";"GM0683";"2006JJ00";"6311"
"16007";"10000";"GM0683";"2007JJ00";"6345"
"16008";"10000";"GM0683";"2008JJ00";"6381"
"16009";"10000";"GM0683";"2009JJ00";"6421"
"16010";"10000";"GM0683";"2010JJ00";"6469"
"16011";"10000";"GM0683";"2011JJ00";
"16012";"10000";"GM0683";"2012JJ00";
"16013";"10000";"GM0683";"2013JJ00";
"16014";"10000";"GM0683";"2014JJ00";
"16015";"10000";"GM0683";"2015JJ00";
"16016";"10000";"GM0683";"2016JJ00";
"16017";"10000";"GM0683";"2017JJ00";
"16018";"10000";"GM0683";"2018JJ00";
"16019";"10000";"GM0683";"2019JJ00";
"16020";"10000";"GM0683";"2020JJ00";
"16021";"10000";"GM0683";"2021JJ00";
"16022";"10000";"GM0683";"2022JJ00";
"16023";"10000";"GM0683";"2023JJ00";
"16024";"10000";"GM0683";"2024JJ00";
"16025";"10000";"GM0479";"2000JJ00";"58034"
"16026";"10000";"GM0479";"2001JJ00";"58373"
"16027";"10000";"GM0479";"2002JJ00";"59111"
"16028";"10000";"GM0479";"2003JJ00";"60443"
"16029";"10000";"GM0479";"2004JJ00";"60562"
"16030";"10000";"GM0479";"2005JJ00";"60655"
"16031";"10000";"GM0479";"2006JJ00";"61129"
"16032";"10000";"GM0479";"2007JJ00";"62159"
"16033";"10000";"GM0479";"2008JJ00";"63129"
"16034";"10000";"GM0479";"2009JJ00";"63627"
"16035";"10000";"GM0479";"2010JJ00";"64325"
"16036";"10000";"GM0479";"2011JJ00";"65035"
"16037";"10000";"GM0479";"2012JJ00";"65797"
"16038";"10000";"GM0479";"2013JJ00";"66779"
"16039";"10000";"GM0479";"2014JJ00";"67348"
"16040";"10000";"GM0479";"2015JJ00";"67658"
"16041";"10000";"GM0479";"2016JJ00";"68240"
"16042";"10000";"GM0479";"2017JJ00";"69063"
"16043";"10000";"GM0479";"2018JJ00";"69626"
"16044";"10000";"GM0479";"2019JJ00";"69962"
"16045";"10000";"GM0479";"2020JJ00";"70358"
"16046";"10000";"GM0479";"2021JJ00";"70545"
"16047";"10000";"GM0479";"2022JJ00";"70806"
"16048";"10000";"GM0479";"2023JJ00";"72213"
"16049";"10000";"GM0479";"2024JJ00";"73077"
"16050";"10000";"GM0297";"2000JJ00";"9368"
"16051";"10000";"GM0297";"2001JJ00";"9424"
"16052";"10000";"GM0297";"2002JJ00";"9460"
"16053";"10000";"GM0297";"2003JJ00";"9609"
"16054";"10000";"GM0297";"2004JJ00";"9629"
"16055";"10000";"GM0297";"2005JJ00";"9643"
"16056";"10000";"GM0297";"2006JJ00";"9660"
"16057";"10000";"GM0297";"2007JJ00";"9750"
"16058";"10000";"GM0297";"2008JJ00";"9765"
"16059";"10000";"GM0297";"2009JJ00";"9800"
"16060";"10000";"GM0297";"2010JJ00";"10000"
"16061";"10000";"GM0297";"2011JJ00";"10156"
"16062";"10000";"GM0297";"2012JJ00";"10233"
"16063";"10000";"GM0297";"2013JJ00";"10422"
"16064";"10000";"GM0297";"2014JJ00";"10546"
"16065";"10000";"GM0297";"2015JJ00";"10653"
"16066";"10000";"GM0297";"2016JJ00";"10809"
"16067";"10000";"GM0297";"2017JJ00";"10976"
"16068";"10000";"GM0297";"2018JJ00";"11206"
"16069";"10000";"GM0297";"2019JJ00";"11614"
"16070";"10000";"GM0297";"2020JJ00";"11862"
"16071";"10000";"GM0297";"2021JJ00";"12119"
"16072";"10000";"GM0297";"2022JJ00";"12343"
"16073";"10000";"GM0297";"2023JJ00";"12612"
"16074";"10000";"GM0297";"2024JJ00";"12718"
"16075";"10000";"GM0473";"2000JJ00";"7600"
"16076";"10000";"GM0473";"2001JJ00";"7844"
"16077";"10000";"GM0473";"2002JJ00";"8068"
"16078";"10000";"GM0473";"2003JJ00";"8141"
"16079";"10000";"GM0473";"2004JJ00";"8244"
"16080";"10000";"GM0473";"2005JJ00";"8180"
"16081";"10000";"GM0473";"2006JJ00";"8136"
"16082";"10000";"GM0473";"2007JJ00";"8102"
"16083";"10000";"GM0473";"2008JJ00";"8166"
"16084";"10000";"GM0473";"2009JJ00";"8137"
"16085";"10000";"GM0473";"2010JJ00";"8188"
"16086";"10000";"GM0473";"2011JJ00";"8226"
"16087";"10000";"GM0473";"2012JJ00";"8304"
"16088";"10000";"GM0473";"2013JJ00";"8301"
"16089";"10000";"GM0473";"2014JJ00";"8240"
"16090";"10000";"GM0473";"2015JJ00";"8299"
"16091";"10000";"GM0473";"2016JJ00";"8325"
"16092";"10000";"GM0473";"2017JJ00";"8416"
"16093";"10000";"GM0473";"2018JJ00";"8441"
"16094";"10000";"GM0473";"2019JJ00";"8456"
"16095";"10000";"GM0473";"2020JJ00";"8555"
"16096";"10000";"GM0473";"2021JJ00";"8590"
"16097";"10000";"GM0473";"2022JJ00";"8615"
"16098";"10000";"GM0473";"2023JJ00";"8857"
"16099";"10000";"GM0473";"2024JJ00";"8845"
"16100";"10000";"GM0707";"2000JJ00";"4775"
"16101";"10000";"GM0707";"2001JJ00";"4776"
"16102";"10000";"GM0707";"2002JJ00";"4781"
"16103";"10000";"GM0707";"2003JJ00";"4809"
"16104";"10000";"GM0707";"2004JJ00";"4812"
"16105";"10000";"GM0707";"2005JJ00";"4863"
"16106";"10000";"GM0707";"2006JJ00";"4844"
"16107";"10000";"GM0707";"2007JJ00";"4843"
"16108";"10000";"GM0707";"2008JJ00";"4865"
"16109";"10000";"GM0707";"2009JJ00";"4904"
"16110";"10000";"GM0707";"2010JJ00";"4915"
"16111";"10000";"GM0707";"2011JJ00";"4990"
"16112";"10000";"GM0707";"2012JJ00";"5095"
"16113";"10000";"GM0707";"2013JJ00";"5188"
"16114";"10000";"GM0707";"2014JJ00";"5248"
"16115";"10000";"GM0707";"2015JJ00";"5297"
"16116";"10000";"GM0707";"2016JJ00";"5307"
"16117";"10000";"GM0707";"2017JJ00";"5367"
"16118";"10000";"GM0707";"2018JJ00";"5431"
"16119";"10000";"GM0707";"2019JJ00";
"16120";"10000";"GM0707";"2020JJ00";
"16121";"10000";"GM0707";"2021JJ00";
"16122";"10000";"GM0707";"2022JJ00";
"16123";"10000";"GM0707";"2023JJ00";
"16124";"10000";"GM0707";"2024JJ00";
"16125";"10000";"GM0478";"2000JJ00";"2453"
"16126";"10000";"GM0478";"2001JJ00";"2449"
"16127";"10000";"GM0478";"2002JJ00";"2459"
"16128";"10000";"GM0478";"2003JJ00";"2456"
"16129";"10000";"GM0478";"2004JJ00";"2470"
"16130";"10000";"GM0478";"2005JJ00";"2471"
"16131";"10000";"GM0478";"2006JJ00";"2467"
"16132";"10000";"GM0478";"2007JJ00";"2478"
"16133";"10000";"GM0478";"2008JJ00";"2459"
"16134";"10000";"GM0478";"2009JJ00";"2482"
"16135";"10000";"GM0478";"2010JJ00";"2514"
"16136";"10000";"GM0478";"2011JJ00";"2545"
"16137";"10000";"GM0478";"2012JJ00";"2567"
"16138";"10000";"GM0478";"2013JJ00";"2566"
"16139";"10000";"GM0478";"2014JJ00";"2612"
"16140";"10000";"GM0478";"2015JJ00";"2607"
"16141";"10000";"GM0478";"2016JJ00";
"16142";"10000";"GM0478";"2017JJ00";
"16143";"10000";"GM0478";"2018JJ00";
"16144";"10000";"GM0478";"2019JJ00";
"16145";"10000";"GM0478";"2020JJ00";
"16146";"10000";"GM0478";"2021JJ00";
"16147";"10000";"GM0478";"2022JJ00";
"16148";"10000";"GM0478";"2023JJ00";
"16149";"10000";"GM0478";"2024JJ00";
"16150";"10000";"GM0050";"2000JJ00";"6213"
"16151";"10000";"GM0050";"2001JJ00";"6737"
"16152";"10000";"GM0050";"2002JJ00";"7141"
"16153";"10000";"GM0050";"2003JJ00";"7210"
"16154";"10000";"GM0050";"2004JJ00";"7057"
"16155";"10000";"GM0050";"2005JJ00";"6899"
"16156";"10000";"GM0050";"2006JJ00";"7074"
"16157";"10000";"GM0050";"2007JJ00";"7168"
"16158";"10000";"GM0050";"2008JJ00";"7471"
"16159";"10000";"GM0050";"2009JJ00";"7740"
"16160";"10000";"GM0050";"2010JJ00";"7857"
"16161";"10000";"GM0050";"2011JJ00";"8031"
"16162";"10000";"GM0050";"2012JJ00";"8142"
"16163";"10000";"GM0050";"2013JJ00";"8185"
"16164";"10000";"GM0050";"2014JJ00";"8460"
"16165";"10000";"GM0050";"2015JJ00";"8930"
"16166";"10000";"GM0050";"2016JJ00";"9108"
"16167";"10000";"GM0050";"2017JJ00";"9274"
"16168";"10000";"GM0050";"2018JJ00";"9248"
"16169";"10000";"GM0050";"2019JJ00";"9393"
"16170";"10000";"GM0050";"2020JJ00";"9668"
"16171";"10000";"GM0050";"2021JJ00";"9720"
"16172";"10000";"GM0050";"2022JJ00";"10091"
"16173";"10000";"GM0050";"2023JJ00";"10215"
"16174";"10000";"GM0050";"2024JJ00";"10361"
"16175";"10000";"GM0355";"2000JJ00";"26897"
"16176";"10000";"GM0355";"2001JJ00";"26956"
"16177";"10000";"GM0355";"2002JJ00";"26863"
"16178";"10000";"GM0355";"2003JJ00";"26900"
"16179";"10000";"GM0355";"2004JJ00";"27222"
"16180";"10000";"GM0355";"2005JJ00";"27228"
"16181";"10000";"GM0355";"2006JJ00";"27276"
"16182";"10000";"GM0355";"2007JJ00";"27285"
"16183";"10000";"GM0355";"2008JJ00";"27377"
"16184";"10000";"GM0355";"2009JJ00";"27473"
"16185";"10000";"GM0355";"2010JJ00";"27433"
"16186";"10000";"GM0355";"2011JJ00";"27664"
"16187";"10000";"GM0355";"2012JJ00";"27847"
"16188";"10000";"GM0355";"2013JJ00";"27913"
"16189";"10000";"GM0355";"2014JJ00";"27700"
"16190";"10000";"GM0355";"2015JJ00";"28055"
"16191";"10000";"GM0355";"2016JJ00";"28142"
"16192";"10000";"GM0355";"2017JJ00";"28424"
"16193";"10000";"GM0355";"2018JJ00";"28624"
"16194";"10000";"GM0355";"2019JJ00";"28883"
"16195";"10000";"GM0355";"2020JJ00";"29324"
"16196";"10000";"GM0355";"2021JJ00";"29407"
"16197";"10000";"GM0355";"2022JJ00";"29860"
"16198";"10000";"GM0355";"2023JJ00";"30312"
"16199";"10000";"GM0355";"2024JJ00";"30615"
"16200";"10000";"GM0298";"2000JJ00";"4313"
"16201";"10000";"GM0298";"2001JJ00";"4326"
"16202";"10000";"GM0298";"2002JJ00";"4314"
"16203";"10000";"GM0298";"2003JJ00";"4334"
"16204";"10000";"GM0298";"2004JJ00";"4363"
"16205";"10000";"GM0298";"2005JJ00";
"16206";"10000";"GM0298";"2006JJ00";
"16207";"10000";"GM0298";"2007JJ00";
"16208";"10000";"GM0298";"2008JJ00";
"16209";"10000";"GM0298";"2009JJ00";
"16210";"10000";"GM0298";"2010JJ00";
"16211";"10000";"GM0298";"2011JJ00";
"16212";"10000";"GM0298";"2012JJ00";
"16213";"10000";"GM0298";"2013JJ00";
"16214";"10000";"GM0298";"2014JJ00";
"16215";"10000";"GM0298";"2015JJ00";
"16216";"10000";"GM0298";"2016JJ00";
"16217";"10000";"GM0298";"2017JJ00";
"16218";"10000";"GM0298";"2018JJ00";
"16219";"10000";"GM0298";"2019JJ00";
"16220";"10000";"GM0298";"2020JJ00";
"16221";"10000";"GM0298";"2021JJ00";
"16222";"10000";"GM0298";"2022JJ00";
"16223";"10000";"GM0298";"2023JJ00";
"16224";"10000";"GM0298";"2024JJ00";
"16225";"10000";"GM0299";"2000JJ00";"10869"
"16226";"10000";"GM0299";"2001JJ00";"10940"
"16227";"10000";"GM0299";"2002JJ00";"10988"
"16228";"10000";"GM0299";"2003JJ00";"10976"
"16229";"10000";"GM0299";"2004JJ00";"11087"
"16230";"10000";"GM0299";"2005JJ00";"13278"
"16231";"10000";"GM0299";"2006JJ00";"13506"
"16232";"10000";"GM0299";"2007JJ00";"13729"
"16233";"10000";"GM0299";"2008JJ00";"13741"
"16234";"10000";"GM0299";"2009JJ00";"13804"
"16235";"10000";"GM0299";"2010JJ00";"13954"
"16236";"10000";"GM0299";"2011JJ00";"14189"
"16237";"10000";"GM0299";"2012JJ00";"14358"
"16238";"10000";"GM0299";"2013JJ00";"14420"
