"ID";"StatusVanBewoning";"RegioS";"Perioden";"TotaleWoningvoorraad_1";"Koopwoningen_2";"TotaalHuurwoningen_3";"EigendomWoningcorporatie_4";"EigendomOverigeVerhuurders_5";"EigendomOnbekend_6"
"15420";"A028726";"GM0786";"2014JJ00";"     208";"     121";"      79";"      10";"      69";"       8"
"15421";"A028726";"GM0786";"2015JJ00";"     191";"     110";"      72";"      22";"      50";"       9"
"15422";"A028726";"GM0786";"2016JJ00";"     159";"      93";"      56";"      17";"      39";"      10"
"15423";"A028726";"GM0786";"2017JJ00";"     153";"      80";"      65";"      19";"      46";"       8"
"15424";"A028726";"GM0786";"2018JJ00";"     220";"      80";"      59";"      12";"      47";"      81"
"15425";"A028726";"GM0786";"2019JJ00";"     203";"      76";"      47";"      13";"      34";"      80"
"15426";"A028726";"GM0786";"2020JJ00";"     211";"      75";"      59";"      15";"      44";"      77"
"15427";"A028726";"GM0786";"2021JJ00";"     250";"      84";"      90";"      57";"      33";"      76"
"15428";"A028726";"GM0786";"2022JJ00";"";"";"";"";"";""
"15429";"A028726";"GM0786";"2023JJ00";"";"";"";"";"";""
"15430";"A028726";"GM0786";"2024JJ00";"";"";"";"";"";""
"15431";"A028726";"GM0518";"2012JJ00";"   22196";"    6872";"   13002";"    2700";"   10302";"    2322"
"15432";"A028726";"GM0518";"2013JJ00";"   22684";"    6752";"   13318";"    2985";"   10333";"    2614"
"15433";"A028726";"GM0518";"2014JJ00";"   24792";"    6534";"   13623";"    2989";"   10634";"    4635"
"15434";"A028726";"GM0518";"2015JJ00";"   23910";"    6326";"   12959";"    3125";"    9834";"    4625"
"15435";"A028726";"GM0518";"2016JJ00";"   22812";"    6031";"   12463";"    2546";"    9917";"    4318"
"15436";"A028726";"GM0518";"2017JJ00";"   22023";"    6308";"   12484";"    2799";"    9685";"    3231"
"15437";"A028726";"GM0518";"2018JJ00";"   19744";"    6100";"   11009";"    1938";"    9071";"    2635"
"15438";"A028726";"GM0518";"2019JJ00";"   19928";"    7102";"   12206";"    2817";"    9389";"     620"
"15439";"A028726";"GM0518";"2020JJ00";"   19956";"    6813";"   12660";"    2846";"    9814";"     483"
"15440";"A028726";"GM0518";"2021JJ00";"   20622";"    6694";"   13547";"    3421";"   10126";"     381"
"15441";"A028726";"GM0518";"2022JJ00";"   18944";"    6358";"   12236";"    3158";"    9078";"     350"
"15442";"A028726";"GM0518";"2023JJ00";"   17994";"    6616";"   11014";"    2345";"    8669";"     364"
"15443";"A028726";"GM0518";"2024JJ00";"   17894";"    6513";"   11194";"    2682";"    8512";"     187"
"15444";"A028726";"GM0241";"2012JJ00";"     404";"     236";"     156";"      44";"     112";"      12"
"15445";"A028726";"GM0241";"2013JJ00";"     591";"     238";"     347";"     226";"     121";"       6"
"15446";"A028726";"GM0241";"2014JJ00";"     405";"     177";"     221";"     143";"      78";"       7"
"15447";"A028726";"GM0241";"2015JJ00";"     671";"     288";"     322";"     198";"     124";"      61"
"15448";"A028726";"GM0241";"2016JJ00";"";"";"";"";"";""
"15449";"A028726";"GM0241";"2017JJ00";"";"";"";"";"";""
"15450";"A028726";"GM0241";"2018JJ00";"";"";"";"";"";""
"15451";"A028726";"GM0241";"2019JJ00";"";"";"";"";"";""
"15452";"A028726";"GM0241";"2020JJ00";"";"";"";"";"";""
"15453";"A028726";"GM0241";"2021JJ00";"";"";"";"";"";""
"15454";"A028726";"GM0241";"2022JJ00";"";"";"";"";"";""
"15455";"A028726";"GM0241";"2023JJ00";"";"";"";"";"";""
"15456";"A028726";"GM0241";"2024JJ00";"";"";"";"";"";""
"15457";"A028726";"GM0014";"2012JJ00";"    4842";"    1271";"    2559";"    1163";"    1396";"    1012"
"15458";"A028726";"GM0014";"2013JJ00";"    5338";"    1285";"    3167";"    1330";"    1837";"     886"
"15459";"A028726";"GM0014";"2014JJ00";"    4984";"    1286";"    2959";"    1157";"    1802";"     739"
"15460";"A028726";"GM0014";"2015JJ00";"    4379";"    1169";"    2886";"    1508";"    1378";"     324"
"15461";"A028726";"GM0014";"2016JJ00";"    4285";"    1128";"    2847";"    1407";"    1440";"     310"
"15462";"A028726";"GM0014";"2017JJ00";"    4247";"     996";"    2935";"    1394";"    1541";"     316"
"15463";"A028726";"GM0014";"2018JJ00";"    3997";"    1017";"    2677";"    1225";"    1452";"     303"
"15464";"A028726";"GM0014";"2019JJ00";"    4865";"    1289";"    3462";"    1462";"    2000";"     114"
"15465";"A028726";"GM0014";"2020JJ00";"    4904";"    1323";"    3518";"    1319";"    2199";"      63"
"15466";"A028726";"GM0014";"2021JJ00";"    5077";"    1253";"    3793";"    1538";"    2255";"      31"
"15467";"A028726";"GM0014";"2022JJ00";"    5311";"    1291";"    3977";"    1552";"    2425";"      43"
"15468";"A028726";"GM0014";"2023JJ00";"    5739";"    1491";"    4220";"    1777";"    2443";"      28"
"15469";"A028726";"GM0014";"2024JJ00";"    5559";"    1458";"    4074";"    1693";"    2381";"      27"
"15470";"A028726";"GM0015";"2012JJ00";"     166";"     110";"      45";"      18";"      27";"      11"
"15471";"A028726";"GM0015";"2013JJ00";"     158";"      94";"      58";"      24";"      34";"       6"
"15472";"A028726";"GM0015";"2014JJ00";"     165";"      79";"      54";"      25";"      29";"      32"
"15473";"A028726";"GM0015";"2015JJ00";"     196";"      98";"      88";"      40";"      48";"      10"
"15474";"A028726";"GM0015";"2016JJ00";"     141";"      76";"      55";"      25";"      30";"      10"
"15475";"A028726";"GM0015";"2017JJ00";"     151";"      77";"      66";"      33";"      33";"       8"
"15476";"A028726";"GM0015";"2018JJ00";"     152";"      91";"      54";"      35";"      19";"       7"
"15477";"A028726";"GM0015";"2019JJ00";"";"";"";"";"";""
"15478";"A028726";"GM0015";"2020JJ00";"";"";"";"";"";""
"15479";"A028726";"GM0015";"2021JJ00";"";"";"";"";"";""
"15480";"A028726";"GM0015";"2022JJ00";"";"";"";"";"";""
"15481";"A028726";"GM0015";"2023JJ00";"";"";"";"";"";""
"15482";"A028726";"GM0015";"2024JJ00";"";"";"";"";"";""
"15483";"A028726";"GM1729";"2012JJ00";"     565";"     240";"     160";"      24";"     136";"     165"
"15484";"A028726";"GM1729";"2013JJ00";"     607";"     292";"     229";"      40";"     189";"      86"
"15485";"A028726";"GM1729";"2014JJ00";"     646";"     289";"     226";"      37";"     189";"     131"
"15486";"A028726";"GM1729";"2015JJ00";"     641";"     272";"     231";"      26";"     205";"     138"
"15487";"A028726";"GM1729";"2016JJ00";"     588";"     248";"     190";"      25";"     165";"     150"
"15488";"A028726";"GM1729";"2017JJ00";"     562";"     240";"     181";"      29";"     152";"     141"
"15489";"A028726";"GM1729";"2018JJ00";"     581";"     214";"     215";"      31";"     184";"     152"
"15490";"A028726";"GM1729";"2019JJ00";"     569";"     278";"     287";"      36";"     251";"       4"
"15491";"A028726";"GM1729";"2020JJ00";"     569";"     272";"     293";"      32";"     261";"       4"
"15492";"A028726";"GM1729";"2021JJ00";"     537";"     260";"     272";"      26";"     246";"       5"
"15493";"A028726";"GM1729";"2022JJ00";"     527";"     241";"     283";"      30";"     253";"       3"
"15494";"A028726";"GM1729";"2023JJ00";"     542";"     257";"     282";"      37";"     245";"       3"
"15495";"A028726";"GM1729";"2024JJ00";"     575";"     279";"     291";"      39";"     252";"       5"
"15496";"A028726";"GM0158";"2012JJ00";"     450";"     200";"     161";"      84";"      77";"      89"
"15497";"A028726";"GM0158";"2013JJ00";"     480";"     187";"     224";"     104";"     120";"      69"
"15498";"A028726";"GM0158";"2014JJ00";"     462";"     184";"     195";"      62";"     133";"      83"
